Customer_ID,Customer_Name,Phone_Number,Gender,Age,City,State,Plan_Type,Network_Type,Avg_Monthly_Usage_Min,Avg_Data_Usage_GB,Monthly_Bill_Amount,Telecom_Company
CUST00197,Hansh Brahmbhatt,+918147346424,Male,57,Rohini,Delhi,Prepaid,5G,960.3,30.11,1373.23,IndiTel Communications
CUST00198,Himmat Bera,+918910703466,Male,48,Durgapur,West Bengal,Postpaid,4G,492.2,34.05,924.21,IndiTel Communications
CUST00199,Adah Walia,+918124313065,Male,30,Coimbatore,Tamil Nadu,Prepaid,5G,617.9,19.55,941.7,IndiTel Communications
CUST00200,Advika Dasgupta,+918052475831,Female,41,Mangalore,Karnataka,Prepaid,VoLTE,370.1,31.15,264.92,IndiTel Communications
CUST00201,Devansh Salvi,+919550865768,Male,48,Dwarka,Delhi,Postpaid,5G,331.6,16.79,2231.38,IndiTel Communications
CUST00202,Neysa Dash,+919174896799,Female,54,Madurai,Tamil Nadu,Prepaid,5G,944.3,18.25,1155.75,IndiTel Communications
CUST00203,Nayantara Lalla,+918690890246,Male,39,Mysore,Karnataka,Prepaid,5G,965.4,19.37,2023.93,IndiTel Communications
CUST00204,Indrans Ganesan,+918835395724,Male,40,Pune,Maharashtra,Prepaid,5G,243.3,28.94,1786.15,IndiTel Communications
CUST00205,Amani Varkey,+917859758937,Female,61,Hyderabad,Telangana,Prepaid,4G,512.9,25.0,180.96,IndiTel Communications
CUST00206,Misha Tata,+918235009094,Male,51,Surat,Gujarat,Prepaid,5G,192.1,1.7,521.42,IndiTel Communications
CUST00207,Jayant Wagle,+918680587228,Male,37,Nagpur,Maharashtra,Postpaid,5G,454.0,46.24,2171.86,IndiTel Communications
CUST00208,Zara Batta,+917769362021,Male,35,Rohini,Delhi,Postpaid,4G,224.5,40.98,1733.0,IndiTel Communications
CUST00209,Madhup Bhattacharyya,+919230694645,Female,35,Madurai,Tamil Nadu,Prepaid,VoLTE,879.0,43.21,2002.74,IndiTel Communications
CUST00210,Priyansh Butala,+918353382078,Female,24,Dwarka,Delhi,Prepaid,4G,388.4,37.53,2398.5,IndiTel Communications
CUST00211,Oorja Hegde,+918359405311,Male,64,Vadodara,Gujarat,Postpaid,VoLTE,596.1,1.33,1590.37,IndiTel Communications
CUST00212,Jivin Sachdeva,+917915979970,Male,64,Durgapur,West Bengal,Postpaid,VoLTE,590.0,10.19,1359.22,IndiTel Communications
CUST00213,Chirag Gola,+917705078483,Male,48,Vadodara,Gujarat,Postpaid,4G,997.1,16.05,405.23,IndiTel Communications
CUST00214,Jiya Rama,+919811170134,Male,42,Lucknow,Uttar Pradesh,Postpaid,VoLTE,196.9,49.06,558.93,IndiTel Communications
CUST00215,Yuvaan Bail,+917067364707,Female,48,Ahmedabad,Gujarat,Postpaid,5G,254.5,5.11,641.16,IndiTel Communications
CUST00216,Vedika Mander,+919901016133,Female,34,Durgapur,West Bengal,Prepaid,VoLTE,899.2,25.8,1845.31,IndiTel Communications
CUST00217,Hunar Dixit,+918226023127,Female,64,Rohini,Delhi,Postpaid,VoLTE,489.1,32.47,588.33,IndiTel Communications
CUST00218,Divyansh Bhatt,+919390748118,Female,23,Vadodara,Gujarat,Prepaid,VoLTE,483.7,34.38,306.77,IndiTel Communications
CUST00219,Sumer Mangat,+918692649364,Female,59,Rohini,Delhi,Postpaid,VoLTE,900.7,35.93,1407.04,IndiTel Communications
CUST00220,Kiaan Kaul,+919428003685,Female,59,Warangal,Telangana,Postpaid,5G,508.5,2.24,1252.46,IndiTel Communications
CUST00221,Pranay Chaudhuri,+919359845120,Male,20,Pune,Maharashtra,Postpaid,VoLTE,675.0,11.28,665.48,IndiTel Communications
CUST00222,Anika Sama,+917847674386,Female,35,Mangalore,Karnataka,Postpaid,5G,610.5,44.44,683.81,IndiTel Communications
CUST00223,Aayush Setty,+918951860388,Male,39,Dwarka,Delhi,Postpaid,4G,345.0,26.46,1778.8,IndiTel Communications
CUST00224,Mishti Deo,+919179613548,Female,35,Lucknow,Uttar Pradesh,Postpaid,5G,976.2,3.14,394.31,IndiTel Communications
CUST00225,Eshani Maharaj,+919200690277,Female,25,Pune,Maharashtra,Prepaid,4G,403.7,37.76,1008.91,IndiTel Communications
CUST00226,Vidur Mann,+919992266823,Male,54,Kolkata,West Bengal,Postpaid,4G,658.6,46.06,1341.91,IndiTel Communications
CUST00227,Kaira Yadav,+918816899281,Male,40,Durgapur,West Bengal,Prepaid,5G,544.3,6.98,671.36,IndiTel Communications
CUST00228,Yasmin Lalla,+919981604601,Female,40,Chennai,Tamil Nadu,Postpaid,VoLTE,571.3,46.46,362.98,IndiTel Communications
CUST00229,Miraan Sahni,+918717177064,Female,37,Rohini,Delhi,Prepaid,5G,918.1,30.36,1332.27,IndiTel Communications
CUST00230,Priyansh Khosla,+917455322967,Female,31,Kolkata,West Bengal,Postpaid,5G,801.7,3.55,2289.21,IndiTel Communications
CUST00231,Kiaan Tank,+917968990919,Female,52,Rohini,Delhi,Prepaid,4G,653.1,16.61,1740.46,IndiTel Communications
CUST00232,Ira Dasgupta,+918958250786,Male,29,Mysore,Karnataka,Prepaid,5G,671.7,23.42,912.63,IndiTel Communications
CUST00233,Dharmajan Rajan,+917729564823,Male,28,Rohini,Delhi,Prepaid,4G,447.9,3.56,1591.71,IndiTel Communications
CUST00234,Raunak Sachdev,+918498196466,Male,21,Howrah,West Bengal,Postpaid,VoLTE,373.7,13.02,2184.29,IndiTel Communications
CUST00235,Zaina Gulati,+918037269147,Male,23,Mysore,Karnataka,Postpaid,VoLTE,530.4,21.39,535.41,IndiTel Communications
CUST00236,Jivika Khosla,+919946334613,Female,50,Karimnagar,Telangana,Postpaid,5G,772.9,36.82,1144.74,IndiTel Communications
CUST00237,Sahil Gopal,+919835023867,Female,48,Karimnagar,Telangana,Prepaid,VoLTE,973.5,9.59,1854.02,IndiTel Communications
CUST00238,Ritvik Dar,+917812838664,Male,62,Pune,Maharashtra,Prepaid,VoLTE,566.6,9.72,2377.37,IndiTel Communications
CUST00239,Anaya Edwin,+917328376764,Female,21,Kolkata,West Bengal,Prepaid,4G,318.9,10.01,1061.99,IndiTel Communications
CUST00240,Biju Vyas,+919414855245,Female,50,Durgapur,West Bengal,Postpaid,VoLTE,852.5,30.97,241.85,IndiTel Communications
CUST00241,Adira Mallick,+919752418040,Male,61,Coimbatore,Tamil Nadu,Prepaid,VoLTE,905.9,41.93,1286.51,IndiTel Communications
CUST00242,Armaan Thakur,+918064277548,Male,27,Mumbai,Maharashtra,Prepaid,5G,753.4,36.92,1985.09,IndiTel Communications
CUST00243,Pari Kurian,+917935837283,Female,29,Howrah,West Bengal,Prepaid,4G,679.1,34.02,469.22,IndiTel Communications
CUST00244,Jiya Jaggi,+918613726049,Male,65,Surat,Gujarat,Postpaid,4G,870.0,28.34,558.3,IndiTel Communications
CUST00245,Divij Raja,+918501019539,Male,21,Bangalore,Karnataka,Postpaid,VoLTE,734.9,24.74,407.01,IndiTel Communications
CUST00246,Sumer Chauhan,+919169373338,Female,31,Howrah,West Bengal,Prepaid,VoLTE,110.0,12.52,1239.31,IndiTel Communications
CUST00247,Riaan Taneja,+918844122365,Male,53,Ahmedabad,Gujarat,Prepaid,4G,233.4,4.08,305.71,IndiTel Communications
CUST00248,Kartik Bhardwaj,+919527707050,Male,46,Karimnagar,Telangana,Postpaid,VoLTE,816.1,28.29,2221.28,IndiTel Communications
CUST00249,Purab Thakkar,+917090633898,Female,42,Lucknow,Uttar Pradesh,Prepaid,5G,833.5,41.19,1323.56,IndiTel Communications
CUST00250,Nirvi Khanna,+917598525957,Female,60,Mumbai,Maharashtra,Postpaid,VoLTE,650.8,27.7,259.99,IndiTel Communications
CUST00251,Shayak Wadhwa,+918144676451,Female,22,Kolkata,West Bengal,Postpaid,VoLTE,823.5,42.81,946.81,IndiTel Communications
CUST00252,Kaira Rege,+917590057166,Female,50,Chennai,Tamil Nadu,Prepaid,4G,167.6,45.11,2141.3,IndiTel Communications
CUST00253,Reyansh Kurian,+917959181032,Male,44,Hyderabad,Telangana,Prepaid,VoLTE,800.9,4.69,2103.88,IndiTel Communications
CUST00254,Sumer Ramaswamy,+917805338823,Male,49,Rohini,Delhi,Prepaid,VoLTE,185.8,17.56,2424.4,IndiTel Communications
CUST00255,Ojas Iyer,+919656372434,Female,38,New Delhi,Delhi,Prepaid,5G,120.7,8.38,1545.36,IndiTel Communications
CUST00256,Sahil Raman,+919685356457,Female,40,Warangal,Telangana,Prepaid,5G,589.3,18.97,1392.04,IndiTel Communications
CUST00257,Divit Suresh,+917268735836,Female,62,Lucknow,Uttar Pradesh,Postpaid,5G,926.0,33.04,2232.15,IndiTel Communications
CUST00258,Adah Reddy,+918544734848,Male,31,Nagpur,Maharashtra,Prepaid,4G,787.9,39.76,549.1,IndiTel Communications
CUST00259,Neelofar Talwar,+917123816254,Male,50,Coimbatore,Tamil Nadu,Prepaid,4G,790.1,7.1,1035.62,IndiTel Communications
CUST00260,Alisha Gandhi,+917485217230,Male,28,Noida,Uttar Pradesh,Prepaid,5G,541.6,18.17,971.22,IndiTel Communications
CUST00261,Nirvaan Chauhan,+919469526422,Female,56,Pune,Maharashtra,Prepaid,VoLTE,226.8,13.08,1555.98,IndiTel Communications
CUST00262,Mohanlal Kamdar,+919488585398,Male,61,Vadodara,Gujarat,Postpaid,4G,325.4,30.97,1717.29,IndiTel Communications
CUST00263,Yuvaan Som,+917180745820,Male,37,Surat,Gujarat,Prepaid,4G,303.3,12.1,1203.27,IndiTel Communications
CUST00264,Baiju Bakshi,+917870052117,Male,47,Mangalore,Karnataka,Postpaid,4G,710.8,20.99,1880.5,IndiTel Communications
CUST00265,Advik Gandhi,+919457464182,Female,21,Durgapur,West Bengal,Postpaid,5G,674.3,33.52,915.11,IndiTel Communications
CUST00266,Kashvi Iyengar,+917345314720,Male,40,Warangal,Telangana,Prepaid,5G,511.1,14.43,1574.31,IndiTel Communications
CUST00267,Sana Choudhury,+917655705599,Male,53,Kolkata,West Bengal,Prepaid,5G,452.6,16.84,558.46,IndiTel Communications
CUST00268,Kashvi Dhawan,+917626004570,Female,42,Bangalore,Karnataka,Prepaid,4G,940.9,40.12,501.69,IndiTel Communications
CUST00269,Lagan Warrior,+917827358718,Female,42,Mangalore,Karnataka,Postpaid,5G,151.0,6.47,866.12,IndiTel Communications
CUST00270,Vedika Bhatti,+917790483718,Female,63,Howrah,West Bengal,Prepaid,4G,102.4,40.55,2362.0,IndiTel Communications
CUST00271,Anvi Bhatt,+919099466241,Female,60,Howrah,West Bengal,Postpaid,4G,150.5,30.31,1559.11,IndiTel Communications
CUST00272,Kismat Brahmbhatt,+919375730497,Male,44,Mumbai,Maharashtra,Prepaid,5G,296.0,20.87,989.28,IndiTel Communications
CUST00273,Fateh Dutt,+919564928376,Female,26,New Delhi,Delhi,Prepaid,4G,848.4,44.73,344.46,IndiTel Communications
CUST00274,Vidur D’Alia,+919978592492,Male,52,Ahmedabad,Gujarat,Prepaid,VoLTE,825.4,11.53,781.92,IndiTel Communications
CUST00275,Anahita Bala,+919262859463,Female,19,Pune,Maharashtra,Prepaid,5G,826.3,48.56,1459.3,IndiTel Communications
CUST00276,Neysa D’Alia,+917327205368,Female,31,Surat,Gujarat,Prepaid,5G,926.5,32.97,2339.96,IndiTel Communications
CUST00277,Kaira Bora,+919336428447,Female,60,Durgapur,West Bengal,Prepaid,4G,638.4,22.62,2397.36,IndiTel Communications
CUST00278,Kashvi Ben,+919594636982,Female,33,Mysore,Karnataka,Prepaid,4G,399.9,43.41,1409.17,IndiTel Communications
CUST00279,Aradhya Sanghvi,+919948683408,Female,57,Karimnagar,Telangana,Postpaid,4G,571.7,10.4,1299.34,IndiTel Communications
CUST00280,Abram Barman,+919932887141,Female,52,Noida,Uttar Pradesh,Postpaid,5G,983.1,16.05,538.47,IndiTel Communications
CUST00281,Vanya Kunda,+917338617182,Female,59,Hyderabad,Telangana,Prepaid,5G,445.7,36.92,997.84,IndiTel Communications
CUST00282,Ira Dixit,+917998677064,Female,44,Rohini,Delhi,Postpaid,4G,891.7,39.04,957.66,IndiTel Communications
CUST00283,Lagan Sengupta,+919079983040,Female,20,Hyderabad,Telangana,Prepaid,4G,527.4,35.61,1407.1,IndiTel Communications
CUST00284,Samaira Lall,+918711350623,Male,58,Vadodara,Gujarat,Postpaid,VoLTE,960.8,48.06,1006.3,IndiTel Communications
CUST00285,Nakul Khanna,+917107091407,Male,49,Dwarka,Delhi,Postpaid,4G,356.9,22.53,914.02,IndiTel Communications
CUST00286,Jhanvi Chatterjee,+918510694216,Male,57,Surat,Gujarat,Prepaid,5G,410.1,47.23,1872.05,IndiTel Communications
CUST00287,Divyansh Dani,+917983090764,Female,18,Warangal,Telangana,Prepaid,5G,353.9,30.44,685.31,IndiTel Communications
CUST00288,Rati Sehgal,+918822274871,Female,27,Noida,Uttar Pradesh,Prepaid,5G,552.6,40.13,1920.27,IndiTel Communications
CUST00289,Dharmajan Gola,+919920139707,Female,63,Kanpur,Uttar Pradesh,Prepaid,VoLTE,498.8,5.67,1859.59,IndiTel Communications
CUST00290,Romil Tata,+918243584101,Female,18,Nagpur,Maharashtra,Prepaid,4G,178.7,29.29,1660.43,IndiTel Communications
CUST00291,Kashvi Ahluwalia,+918105956865,Male,52,Chennai,Tamil Nadu,Postpaid,4G,238.4,26.09,1175.94,IndiTel Communications
CUST00292,Arnav Thaman,+918527123810,Male,25,Mysore,Karnataka,Postpaid,5G,958.1,40.61,758.96,IndiTel Communications
CUST00293,Tara Atwal,+919098098516,Female,30,Mangalore,Karnataka,Postpaid,VoLTE,474.9,15.23,1508.77,IndiTel Communications
CUST00294,Shaan Chacko,+918136444527,Male,61,Coimbatore,Tamil Nadu,Prepaid,5G,125.0,35.94,672.46,IndiTel Communications
CUST00295,Armaan Sehgal,+919801917267,Male,35,Karimnagar,Telangana,Prepaid,VoLTE,102.6,18.64,2098.87,IndiTel Communications
CUST00296,Chirag Sankaran,+919319861410,Male,58,Vadodara,Gujarat,Postpaid,5G,973.1,43.44,639.35,IndiTel Communications
CUST00297,Heer Jha,+918225491798,Male,34,Lucknow,Uttar Pradesh,Postpaid,5G,680.7,21.06,460.04,IndiTel Communications
CUST00298,Ivan Goda,+919917937234,Female,31,Coimbatore,Tamil Nadu,Postpaid,VoLTE,227.4,36.67,1523.2,IndiTel Communications
CUST00299,Sumer Bala,+918435029895,Female,47,Dwarka,Delhi,Prepaid,4G,343.8,28.58,747.38,IndiTel Communications
CUST00300,Anika Kannan,+919066728342,Male,51,Nagpur,Maharashtra,Prepaid,4G,895.9,36.6,1020.05,IndiTel Communications
CUST00301,Diya Raja,+919537777654,Male,64,Kolkata,West Bengal,Postpaid,4G,769.6,30.39,572.97,IndiTel Communications
CUST00302,Tushar Agate,+918952463701,Female,47,Kolkata,West Bengal,Prepaid,4G,609.5,47.11,1600.66,IndiTel Communications
CUST00303,Madhup Thakur,+919113955150,Male,44,Howrah,West Bengal,Prepaid,4G,125.2,17.23,2083.0,IndiTel Communications
CUST00304,Saanvi Lalla,+917671545391,Male,62,Ahmedabad,Gujarat,Postpaid,4G,522.2,25.12,1106.1,IndiTel Communications
CUST00305,Anya Yadav,+917870757837,Female,40,Pune,Maharashtra,Postpaid,VoLTE,123.3,19.16,1474.14,IndiTel Communications
CUST00306,Mannat Tank,+918252282922,Male,20,Lucknow,Uttar Pradesh,Prepaid,5G,334.2,46.0,2299.13,IndiTel Communications
CUST00307,Vritika Kulkarni,+919412631050,Male,50,Kolkata,West Bengal,Postpaid,VoLTE,782.0,49.41,664.25,IndiTel Communications
CUST00308,Darshit Vasa,+918223099257,Male,58,Durgapur,West Bengal,Postpaid,4G,164.0,9.89,1458.98,IndiTel Communications
CUST00309,Pranay Kari,+918073787944,Male,61,Pune,Maharashtra,Prepaid,4G,116.6,33.93,1445.1,IndiTel Communications
CUST00310,Sana Deshpande,+919630752944,Female,24,Dwarka,Delhi,Prepaid,4G,875.8,12.65,2472.27,IndiTel Communications
CUST00311,Indranil Barad,+917478974051,Male,35,Kanpur,Uttar Pradesh,Postpaid,VoLTE,736.4,31.79,324.55,IndiTel Communications
CUST00312,Renee Sem,+918827008550,Male,51,Mysore,Karnataka,Postpaid,5G,240.7,14.81,730.56,IndiTel Communications
CUST00313,Jivika Goda,+919977068346,Male,24,Mangalore,Karnataka,Prepaid,4G,456.8,37.09,459.81,IndiTel Communications
CUST00314,Nirvi Gala,+918022641830,Male,18,Mumbai,Maharashtra,Postpaid,5G,690.1,30.04,735.96,IndiTel Communications
CUST00315,Manjari Madan,+919708274436,Male,33,Mysore,Karnataka,Prepaid,VoLTE,684.5,26.88,956.56,IndiTel Communications
CUST00316,Alisha Khalsa,+918423115258,Female,51,New Delhi,Delhi,Postpaid,4G,142.8,32.29,1449.13,IndiTel Communications
CUST00317,Miraan Kapur,+918711911634,Male,55,Lucknow,Uttar Pradesh,Postpaid,4G,838.1,14.27,1840.78,IndiTel Communications
CUST00318,Krish Sehgal,+917811901308,Male,29,Kanpur,Uttar Pradesh,Prepaid,VoLTE,634.0,26.73,979.11,IndiTel Communications
CUST00319,Devansh Gulati,+917606835438,Female,48,New Delhi,Delhi,Postpaid,VoLTE,573.2,18.57,361.31,IndiTel Communications
CUST00320,Myra Arora,+918296569487,Male,51,Dwarka,Delhi,Postpaid,VoLTE,278.5,42.41,1294.81,IndiTel Communications
CUST00321,Amani Sani,+919137178643,Female,60,Kolkata,West Bengal,Prepaid,4G,600.4,1.9,1810.76,IndiTel Communications
CUST00322,Zoya Bakshi,+917952454325,Male,35,Bangalore,Karnataka,Prepaid,4G,560.3,31.49,1401.89,IndiTel Communications
CUST00323,Jayant Mand,+919791024491,Male,46,Coimbatore,Tamil Nadu,Prepaid,VoLTE,326.4,4.84,798.1,IndiTel Communications
CUST00324,Advik Shukla,+919786786910,Male,59,Mysore,Karnataka,Postpaid,4G,377.3,33.05,532.99,IndiTel Communications
CUST00325,Rasha Sangha,+917716647430,Female,59,Hyderabad,Telangana,Postpaid,5G,419.4,17.2,1921.47,IndiTel Communications
CUST00326,Miraan Lata,+919303036840,Male,38,Dwarka,Delhi,Postpaid,5G,565.2,42.47,171.27,IndiTel Communications
CUST00327,Damini Upadhyay,+918981944249,Female,60,Nagpur,Maharashtra,Prepaid,VoLTE,135.1,43.16,1584.68,IndiTel Communications
CUST00328,Azad Ghosh,+917291806625,Male,19,Mangalore,Karnataka,Prepaid,5G,666.4,36.21,562.13,IndiTel Communications
CUST00329,Tejas Bhatnagar,+918988091903,Female,64,Vadodara,Gujarat,Prepaid,4G,625.6,3.85,1440.17,IndiTel Communications
CUST00330,Jayesh Lalla,+919990576494,Male,41,Madurai,Tamil Nadu,Postpaid,VoLTE,349.5,1.79,1846.08,IndiTel Communications
CUST00331,Ranbir Sathe,+917563029130,Female,41,Kolkata,West Bengal,Postpaid,VoLTE,564.3,18.08,793.78,IndiTel Communications
CUST00332,Advik Apte,+917312004603,Female,18,Coimbatore,Tamil Nadu,Postpaid,4G,588.6,1.26,2403.14,IndiTel Communications
CUST00333,Siya Tella,+917882005046,Female,34,Dwarka,Delhi,Prepaid,4G,596.8,40.41,1623.77,IndiTel Communications
CUST00334,Saira Deshpande,+917581404087,Male,44,Hyderabad,Telangana,Postpaid,5G,817.9,20.51,904.46,IndiTel Communications
CUST00335,Advik Gole,+919996078873,Male,47,New Delhi,Delhi,Prepaid,5G,264.6,33.77,1412.48,IndiTel Communications
CUST00336,Dhruv Gill,+919290578951,Male,25,Mangalore,Karnataka,Postpaid,VoLTE,867.1,44.95,2195.18,IndiTel Communications
CUST00337,Ivan Kohli,+918536067095,Female,56,Kanpur,Uttar Pradesh,Prepaid,5G,743.6,44.11,969.05,IndiTel Communications
CUST00338,Hazel Ganesh,+917081883322,Female,60,Hyderabad,Telangana,Prepaid,4G,563.8,23.63,814.18,IndiTel Communications
CUST00339,Alisha Varkey,+918588393252,Male,28,Surat,Gujarat,Postpaid,5G,780.1,10.83,721.6,IndiTel Communications
CUST00340,Diya Kapoor,+917120241198,Male,20,Warangal,Telangana,Prepaid,5G,337.6,34.69,1372.4,IndiTel Communications
CUST00341,Saanvi Krishnan,+919219293761,Female,30,Hyderabad,Telangana,Postpaid,VoLTE,335.4,3.02,1492.59,IndiTel Communications
CUST00342,Anay Doctor,+917033775514,Male,57,Ahmedabad,Gujarat,Prepaid,4G,414.6,31.41,1384.56,IndiTel Communications
CUST00343,Tiya Krish,+919692977994,Female,56,Dwarka,Delhi,Postpaid,4G,677.1,38.9,584.03,IndiTel Communications
CUST00344,Neelofar Reddy,+917962329790,Male,22,Bangalore,Karnataka,Postpaid,VoLTE,771.5,1.29,593.39,IndiTel Communications
CUST00345,Rohan Barman,+917033489148,Female,39,Coimbatore,Tamil Nadu,Prepaid,5G,933.1,38.95,2499.9,IndiTel Communications
CUST00346,Heer Vasa,+918132930808,Female,56,Mumbai,Maharashtra,Postpaid,5G,375.7,7.45,1500.46,IndiTel Communications
CUST00347,Navya Sastry,+917958579256,Male,28,Surat,Gujarat,Postpaid,4G,603.5,6.07,168.12,IndiTel Communications
CUST00348,Romil Sem,+917562875271,Female,59,Mumbai,Maharashtra,Prepaid,5G,803.8,32.25,904.2,IndiTel Communications
CUST00349,Vritika Reddy,+919808286885,Female,29,Hyderabad,Telangana,Prepaid,4G,365.7,1.01,1621.82,IndiTel Communications
CUST00350,Hiran Gulati,+918684594778,Female,26,Hyderabad,Telangana,Prepaid,5G,351.7,25.99,686.93,IndiTel Communications
CUST00351,Mahika Gulati,+917707677924,Male,24,Lucknow,Uttar Pradesh,Prepaid,5G,183.5,49.21,836.39,IndiTel Communications
CUST00352,Hunar Sibal,+919205465686,Female,37,Vadodara,Gujarat,Prepaid,VoLTE,763.3,44.83,520.44,IndiTel Communications
CUST00353,Ishita Chanda,+918061788215,Female,45,Dwarka,Delhi,Prepaid,5G,939.6,12.45,386.11,IndiTel Communications
CUST00354,Hansh Bera,+917348817752,Female,58,Kanpur,Uttar Pradesh,Prepaid,4G,656.0,35.89,1875.32,IndiTel Communications
CUST00355,Riaan Sundaram,+918786687439,Male,26,Vadodara,Gujarat,Postpaid,4G,779.1,7.1,1204.42,IndiTel Communications
CUST00356,Jayant Srinivasan,+918768161832,Male,27,Warangal,Telangana,Postpaid,4G,858.0,48.26,2447.63,IndiTel Communications
CUST00357,Aarav Butala,+918795265703,Female,43,Coimbatore,Tamil Nadu,Prepaid,5G,318.7,2.1,579.12,IndiTel Communications
CUST00358,Nayantara Din,+919333955242,Male,29,Warangal,Telangana,Prepaid,4G,523.0,42.52,1929.1,IndiTel Communications
CUST00359,Yuvaan Badal,+917771469727,Female,60,Mysore,Karnataka,Prepaid,VoLTE,467.5,24.88,2005.23,IndiTel Communications
CUST00360,Nakul Gade,+918390924761,Female,50,Pune,Maharashtra,Prepaid,VoLTE,513.5,21.34,960.95,IndiTel Communications
CUST00361,Vivaan Lall,+919625167383,Male,37,Dwarka,Delhi,Postpaid,4G,959.8,29.31,542.87,IndiTel Communications
CUST00362,Chirag Deol,+918001174170,Male,36,New Delhi,Delhi,Postpaid,4G,903.9,19.3,1703.37,IndiTel Communications
CUST00363,Shray Khare,+917241923653,Male,39,Coimbatore,Tamil Nadu,Postpaid,5G,824.6,18.42,1261.76,IndiTel Communications
CUST00364,Jhanvi Mann,+918670088356,Female,64,Warangal,Telangana,Postpaid,VoLTE,855.8,40.43,2115.42,IndiTel Communications
CUST00365,Yakshit Agrawal,+919613697713,Female,48,Surat,Gujarat,Prepaid,5G,914.9,13.69,1440.32,IndiTel Communications
CUST00366,Tejas Master,+918761751006,Male,48,Madurai,Tamil Nadu,Postpaid,4G,157.6,30.26,2440.84,IndiTel Communications
CUST00367,Samar Vohra,+917112821096,Female,37,Pune,Maharashtra,Postpaid,4G,236.0,42.6,1995.55,IndiTel Communications
CUST00368,Lagan Sandal,+917623537037,Female,33,Rohini,Delhi,Postpaid,VoLTE,261.4,5.99,2084.4,IndiTel Communications
CUST00369,Chirag Sundaram,+918845421052,Female,21,Durgapur,West Bengal,Prepaid,4G,492.8,45.42,1753.69,IndiTel Communications
CUST00370,Ahana  Bhargava,+918484367476,Female,54,Noida,Uttar Pradesh,Postpaid,4G,473.5,13.5,2306.25,IndiTel Communications
CUST00371,Chirag Sama,+919894667718,Male,33,Chennai,Tamil Nadu,Prepaid,4G,370.4,34.55,400.3,IndiTel Communications
CUST00372,Zoya Grewal,+917280462263,Female,47,Coimbatore,Tamil Nadu,Postpaid,4G,463.0,17.12,1761.23,IndiTel Communications
CUST00373,Aradhya Rama,+919794932491,Female,40,New Delhi,Delhi,Postpaid,VoLTE,516.0,21.73,682.23,IndiTel Communications
CUST00374,Reyansh Venkatesh,+918812881557,Female,57,Mumbai,Maharashtra,Prepaid,4G,152.7,15.55,1915.32,IndiTel Communications
CUST00375,Divij Doshi,+917679807487,Female,21,Bangalore,Karnataka,Postpaid,VoLTE,609.2,31.74,1582.25,IndiTel Communications
CUST00376,Nehmat Goswami,+919313082550,Female,60,Warangal,Telangana,Prepaid,VoLTE,438.6,27.63,2298.31,IndiTel Communications
