Call_ID,Caller_Number,Receiver_Number,Call_Date,Call_Time,Call_Duration,Call_Type,Call_Cost,Tower_Location,Network_Type
CDR000266,+919654299405,+919142456131,2025-03-19,03:18:39,2723,Roaming,37.95,Mumbai-East,4G
CDR000267,+919695080906,+919268805620,2025-01-25,20:24:25,3541,Roaming,36.0,Delhi-West,4G
CDR000268,+919091247975,+918020294587,2025-02-01,13:05:11,2881,ISD,75.1,Hyderabad,5G
CDR000269,+919643358415,+919978786947,2025-01-23,09:53:48,2654,STD,31.34,Chennai-North,4G
CDR000270,+917424808483,+918659479438,2025-01-11,21:36:33,2510,STD,48.51,Delhi-West,5G
CDR000271,+918133749017,+917187853141,2025-03-26,15:16:31,3189,ISD,79.38,Hyderabad,VoLTE
CDR000272,+918125195567,+918415938784,2025-03-08,08:01:06,1000,Roaming,33.22,Pune,VoLTE
CDR000273,+918958698079,+919054440711,2025-03-20,03:15:28,2342,ISD,88.41,Pune,5G
CDR000274,+918058879011,+919313778092,2025-03-17,23:51:20,401,Local,12.87,Pune,5G
CDR000275,+919401246665,+917901582802,2025-01-09,03:33:57,3475,Local,125.17,Bangalore,4G
CDR000276,+917162809877,+918001126276,2025-03-11,19:29:33,775,STD,30.4,Mumbai-East,4G
CDR000277,+918549618457,+919855042548,2025-01-16,00:54:48,1072,STD,10.98,Chennai-North,5G
CDR000278,+917815891419,+919132980574,2025-01-31,01:56:48,949,Local,10.01,Kolkata-South,5G
CDR000279,+919277644502,+917975728037,2025-03-26,15:08:40,1833,ISD,90.8,Bangalore,4G
CDR000280,+918981726241,+917012178429,2025-03-19,21:40:51,953,STD,30.77,Mumbai-East,VoLTE
CDR000281,+917691772727,+919801337644,2025-02-08,13:34:35,328,STD,14.12,Delhi-West,4G
CDR000282,+918258843624,+919824348583,2025-03-10,12:53:57,3292,Roaming,70.96,Kolkata-South,5G
CDR000283,+917828616248,+917816929218,2025-03-14,03:02:40,1963,STD,66.01,Kolkata-South,4G
CDR000284,+918337348947,+919569756258,2025-03-19,15:15:48,87,Roaming,3.07,Pune,VoLTE
CDR000285,+918995916090,+918166353028,2025-02-22,12:28:46,3594,Local,56.93,Hyderabad,VoLTE
CDR000286,+917099938850,+917037401092,2025-02-03,14:40:12,1385,ISD,14.02,Delhi-West,VoLTE
CDR000287,+917515861133,+918645994146,2025-02-21,07:45:09,2611,Local,125.83,Bangalore,VoLTE
CDR000288,+917613470310,+918133829781,2025-02-07,15:41:24,1472,STD,30.21,Chennai-North,VoLTE
CDR000289,+917104942423,+917467102327,2025-01-27,18:23:26,439,Local,8.39,Mumbai-East,4G
CDR000290,+918427295201,+917078805263,2025-01-12,18:50:38,1408,ISD,23.87,Bangalore,VoLTE
CDR000291,+918413501055,+919679053860,2025-01-15,20:39:27,1718,STD,55.95,Chennai-North,4G
CDR000292,+917474799812,+919927533157,2025-01-30,01:07:58,127,STD,1.35,Mumbai-East,VoLTE
CDR000293,+917122704801,+919869642757,2025-03-27,11:25:01,2977,Roaming,89.43,Bangalore,4G
CDR000294,+918116899661,+918477022420,2025-02-25,08:14:30,2211,Local,92.33,Chennai-North,5G
CDR000295,+919095559077,+918037564224,2025-02-12,20:43:02,2636,STD,111.57,Mumbai-East,4G
CDR000296,+917837579231,+917290886261,2025-03-25,12:35:24,493,Local,5.45,Mumbai-East,5G
CDR000297,+919275895716,+917995567086,2025-03-25,07:52:57,1089,Local,49.33,Chennai-North,5G
CDR000298,+917569007621,+919779588854,2025-03-21,23:43:31,192,STD,4.02,Pune,VoLTE
CDR000299,+919116048938,+918179056624,2025-03-30,19:36:00,718,Local,12.45,Mumbai-East,VoLTE
CDR000300,+919712230082,+918876555885,2025-01-06,00:03:51,868,ISD,30.98,Mumbai-East,VoLTE
CDR000301,+918158043449,+918818664148,2025-02-12,22:21:01,2006,Local,38.95,Mumbai-East,VoLTE
CDR000302,+917301642308,+917778453384,2025-02-21,14:37:36,2942,STD,103.28,Pune,VoLTE
CDR000303,+917039737331,+917779422625,2025-02-13,15:50:19,1489,Roaming,47.38,Kolkata-South,4G
CDR000304,+919759705472,+919084982545,2025-02-09,03:54:31,1965,ISD,90.01,Hyderabad,4G
CDR000305,+917328854085,+918742529539,2025-02-07,19:08:34,1450,ISD,22.47,Bangalore,4G
CDR000306,+919856441003,+917537316222,2025-01-21,16:07:36,3273,ISD,159.43,Delhi-West,5G
CDR000307,+917397658771,+918938908657,2025-03-24,00:00:00,2029,ISD,31.21,Pune,4G
CDR000308,+918591148060,+917296568849,2025-02-26,07:45:55,3393,STD,62.62,Mumbai-East,5G
CDR000309,+918766070483,+918990795197,2025-03-21,15:34:28,1630,ISD,35.06,Kolkata-South,VoLTE
CDR000310,+918028376341,+919892287686,2025-01-14,17:59:41,1834,Roaming,76.94,Delhi-West,5G
CDR000311,+918012885973,+918386797196,2025-02-10,19:17:29,3464,Local,141.35,Mumbai-East,VoLTE
CDR000312,+919806840302,+919163779244,2025-03-14,08:59:49,2611,ISD,68.92,Chennai-North,VoLTE
CDR000313,+917294768032,+919151994313,2025-01-25,18:17:37,1462,STD,35.24,Chennai-North,VoLTE
CDR000314,+918615802684,+918065073946,2025-01-14,09:55:27,2061,STD,74.79,Mumbai-East,VoLTE
CDR000315,+919406420869,+917260836319,2025-03-03,13:26:18,1053,Local,49.54,Chennai-North,VoLTE
CDR000316,+918832733988,+919329104613,2025-03-21,22:52:17,755,Roaming,29.06,Chennai-North,VoLTE
CDR000317,+918835980574,+917373063002,2025-01-28,23:46:23,2525,ISD,97.75,Kolkata-South,VoLTE
CDR000318,+918955647879,+919012184525,2025-01-25,13:20:18,663,Local,23.52,Bangalore,5G
CDR000319,+917190859435,+918365313950,2025-02-04,05:00:17,974,Local,48.56,Mumbai-East,4G
CDR000320,+917637779553,+917094126987,2025-03-15,06:25:23,2627,ISD,113.15,Kolkata-South,VoLTE
CDR000321,+918582899363,+917992423589,2025-01-05,12:47:04,2532,Local,29.3,Pune,4G
CDR000322,+919706962683,+917615437173,2025-02-24,09:33:00,1367,STD,60.49,Pune,4G
CDR000323,+918334638185,+917297206167,2025-03-29,06:23:46,3435,Roaming,116.75,Pune,VoLTE
CDR000324,+919230461827,+917887759190,2025-01-17,10:13:22,2435,Local,26.68,Chennai-North,5G
CDR000325,+919701796667,+918132341999,2025-03-06,12:11:22,537,ISD,17.22,Chennai-North,5G
CDR000326,+919426457274,+917073075645,2025-01-09,19:21:51,283,ISD,10.08,Delhi-West,VoLTE
CDR000327,+917379371559,+917965831753,2025-01-15,00:18:14,1162,ISD,49.26,Delhi-West,5G
CDR000328,+919497110357,+919978029723,2025-02-24,11:52:59,1007,Local,14.27,Bangalore,5G
CDR000329,+919501319495,+918475402382,2025-02-23,20:20:16,2408,Roaming,81.3,Kolkata-South,VoLTE
CDR000330,+917315680486,+918768428661,2025-01-29,15:24:19,858,ISD,21.13,Kolkata-South,4G
CDR000331,+918986168851,+917411275871,2025-03-04,15:24:25,3548,STD,60.66,Pune,4G
CDR000332,+917605265803,+917771408634,2025-03-24,21:18:33,87,STD,2.04,Kolkata-South,5G
CDR000333,+919222708758,+917056716061,2025-03-08,13:32:39,210,Local,2.12,Mumbai-East,5G
CDR000334,+918570382031,+917628692284,2025-03-29,08:31:04,32,STD,1.28,Delhi-West,VoLTE
CDR000335,+918527712440,+918784456709,2025-03-26,17:56:58,1588,ISD,57.92,Pune,VoLTE
CDR000336,+918370881764,+917380408291,2025-02-16,05:33:03,2500,ISD,118.5,Delhi-West,VoLTE
CDR000337,+918162409228,+918440075418,2025-03-04,12:53:24,1373,Roaming,45.22,Hyderabad,5G
CDR000338,+917884324202,+919120904312,2025-02-13,04:17:27,2489,Local,97.49,Pune,4G
CDR000339,+919453440727,+917537134655,2025-02-18,16:33:05,2803,Roaming,95.98,Mumbai-East,5G
CDR000340,+917157423016,+918584024708,2025-01-17,14:30:40,2906,Local,122.01,Chennai-North,VoLTE
CDR000341,+917050326114,+918490453703,2025-03-13,08:56:55,2851,ISD,45.28,Delhi-West,4G
CDR000342,+918359337252,+918967657257,2025-03-11,06:08:45,1869,Roaming,69.32,Bangalore,4G
CDR000343,+917982269489,+918679657177,2025-02-03,19:25:58,971,ISD,41.29,Mumbai-East,VoLTE
CDR000344,+917926730506,+919306775742,2025-03-05,07:35:20,1304,STD,36.02,Pune,5G
CDR000345,+919073319146,+917198213435,2025-03-10,07:37:38,2622,STD,57.51,Delhi-West,VoLTE
CDR000346,+918069629308,+917641941605,2025-03-23,21:45:58,2474,ISD,56.44,Chennai-North,4G
CDR000347,+917291386690,+917933000596,2025-03-31,02:44:42,481,Local,5.02,Kolkata-South,4G
CDR000348,+918044884503,+919862101145,2025-01-15,23:22:20,455,Roaming,15.52,Delhi-West,VoLTE
CDR000349,+918387116684,+918354523120,2025-01-25,20:13:45,2212,Local,22.4,Delhi-West,VoLTE
CDR000350,+919841036977,+917685213846,2025-03-30,02:58:25,351,Local,9.34,Hyderabad,VoLTE
CDR000351,+917171237678,+919975787521,2025-02-10,23:54:13,2651,Local,117.87,Delhi-West,4G
CDR000352,+917190859637,+918577082959,2025-02-19,11:27:39,2816,Roaming,71.65,Pune,VoLTE
CDR000353,+918558523737,+917621724448,2025-03-27,15:42:19,1001,Roaming,47.18,Kolkata-South,5G
CDR000354,+917547912199,+918367401326,2025-02-14,07:40:49,2983,ISD,148.06,Bangalore,VoLTE
CDR000355,+917465999469,+919938247714,2025-01-06,08:01:43,3216,Local,127.64,Chennai-North,VoLTE
CDR000356,+918662183087,+917740861605,2025-02-13,10:58:57,2753,STD,119.09,Delhi-West,4G
CDR000357,+917793770822,+918513342659,2025-03-10,14:00:52,2695,ISD,45.15,Delhi-West,5G
CDR000358,+917948447219,+918104003590,2025-01-02,13:23:31,2972,Roaming,88.36,Pune,VoLTE
CDR000359,+918822791499,+919029490429,2025-03-05,12:58:11,3571,Roaming,114.46,Bangalore,VoLTE
CDR000360,+919563318415,+917605944430,2025-01-26,21:31:36,1198,Roaming,39.69,Mumbai-East,VoLTE
CDR000361,+917321449603,+917276538255,2025-01-02,18:28:01,2772,Local,37.05,Chennai-North,5G
CDR000362,+919292525377,+919870820130,2025-02-20,16:39:34,1649,Local,43.68,Mumbai-East,VoLTE
CDR000363,+918406927753,+917595971730,2025-03-22,23:57:42,131,Local,4.93,Kolkata-South,5G
CDR000364,+919341815819,+918718789978,2025-03-07,12:27:02,163,Roaming,2.44,Delhi-West,4G
CDR000365,+917730631528,+919070301623,2025-01-16,16:38:11,1455,ISD,48.53,Pune,5G
CDR000366,+918005919465,+918103969525,2025-03-16,22:05:44,1278,Roaming,40.3,Bangalore,5G
CDR000367,+918298356365,+919144964422,2025-03-18,07:44:45,1648,STD,24.31,Mumbai-East,4G
CDR000368,+917052036167,+917942248007,2025-02-02,21:16:35,92,Roaming,3.33,Bangalore,5G
CDR000369,+918054747024,+917668157291,2025-03-27,10:52:58,2373,STD,101.33,Kolkata-South,VoLTE
CDR000370,+919155216352,+918441321562,2025-03-29,03:18:10,1913,STD,73.53,Pune,5G
CDR000371,+918734828421,+918500722779,2025-03-26,01:16:24,3129,ISD,35.74,Bangalore,5G
CDR000372,+917887260405,+919703533808,2025-02-09,10:19:46,2613,Roaming,104.26,Bangalore,4G
CDR000373,+917580571393,+918086211153,2025-01-11,11:16:38,3555,ISD,146.21,Pune,4G
CDR000374,+918003012909,+918127714133,2025-03-12,04:58:36,2113,Local,30.91,Chennai-North,4G
CDR000375,+917387516983,+917833623120,2025-02-16,19:28:11,2300,Local,89.51,Pune,4G
CDR000376,+918214276162,+918685070396,2025-03-17,05:27:38,1503,Roaming,23.23,Delhi-West,4G
CDR000377,+919577129340,+918090614725,2025-01-22,08:31:15,544,Local,8.24,Chennai-North,5G
CDR000378,+917827082925,+919742113094,2025-01-29,08:15:13,3503,Local,63.73,Chennai-North,4G
CDR000379,+919083059345,+917244262340,2025-01-14,23:44:11,1343,Local,27.87,Bangalore,5G
CDR000380,+917719642257,+918827389980,2025-03-21,14:43:55,1693,STD,24.91,Pune,4G
CDR000381,+919733890035,+918200397730,2025-02-09,04:28:55,209,Local,8.95,Bangalore,VoLTE
CDR000382,+919343049261,+918736009556,2025-02-05,00:38:34,3042,ISD,52.01,Chennai-North,VoLTE
CDR000383,+917211453584,+919204091991,2025-01-22,18:29:25,3250,Roaming,90.71,Bangalore,4G
CDR000384,+918942726742,+917457767962,2025-02-02,08:15:26,3065,Local,64.43,Bangalore,VoLTE
CDR000385,+918154733911,+919740268871,2025-01-25,04:48:32,2281,Roaming,29.11,Hyderabad,VoLTE
CDR000386,+917213141301,+919226951812,2025-02-02,14:24:28,3324,Roaming,145.3,Delhi-West,4G
CDR000387,+919417220597,+919573721534,2025-01-30,05:40:49,3463,STD,34.68,Chennai-North,4G
CDR000388,+918344179033,+918830002597,2025-03-25,23:33:58,1347,STD,26.61,Bangalore,4G
CDR000389,+919750108192,+919822423233,2025-02-27,17:50:38,2680,Roaming,118.38,Kolkata-South,4G
CDR000390,+917670229468,+917211001496,2025-03-30,04:41:35,1794,Local,83.14,Delhi-West,5G
CDR000391,+919847914837,+918839051346,2025-03-27,02:22:48,3300,ISD,49.81,Hyderabad,4G
CDR000392,+917882131184,+919116377716,2025-01-10,11:51:03,2878,STD,30.71,Delhi-West,5G
CDR000393,+917968181965,+918317651041,2025-03-23,13:14:56,3384,Roaming,81.48,Mumbai-East,VoLTE
CDR000394,+919006155507,+919621537709,2025-01-19,22:14:04,2634,ISD,55.45,Mumbai-East,4G
CDR000395,+918563997992,+919404466647,2025-01-04,06:11:47,2857,ISD,30.23,Kolkata-South,5G
CDR000396,+919052357601,+919362678293,2025-03-24,13:43:07,2388,ISD,58.01,Hyderabad,5G
CDR000397,+918398243247,+919389147102,2025-03-16,18:35:49,535,STD,17.91,Mumbai-East,VoLTE
CDR000398,+918242405341,+919955661645,2025-03-02,13:57:16,2335,ISD,39.06,Pune,VoLTE
CDR000399,+917656647349,+919560166827,2025-01-08,10:03:35,3476,Local,130.85,Chennai-North,4G
CDR000400,+917455396228,+917611960556,2025-02-09,03:59:37,1743,Roaming,54.97,Hyderabad,4G
CDR000401,+918715968629,+918449542353,2025-02-27,23:12:57,2203,STD,30.84,Hyderabad,4G
CDR000402,+917187799397,+919755977874,2025-03-04,02:56:04,542,STD,6.51,Chennai-North,5G
CDR000403,+918095106185,+919685411724,2025-01-04,11:20:14,1052,Local,24.94,Chennai-North,VoLTE
CDR000404,+917895014030,+918936112701,2025-02-25,23:45:12,450,ISD,18.45,Delhi-West,VoLTE
CDR000405,+917125952947,+917700451781,2025-03-21,23:52:32,1525,Local,51.1,Bangalore,5G
CDR000406,+919982599765,+918005386071,2025-01-17,12:36:34,1392,ISD,21.96,Kolkata-South,VoLTE
CDR000407,+918906586564,+917238048285,2025-03-19,12:57:10,2390,Roaming,86.69,Pune,4G
CDR000408,+918442245333,+917467501307,2025-02-17,00:54:57,158,Local,4.94,Bangalore,4G
CDR000409,+919254565426,+918861587131,2025-03-27,12:29:10,1096,ISD,41.47,Delhi-West,5G
CDR000410,+918471313052,+917315132341,2025-02-28,20:39:11,2698,Local,61.09,Mumbai-East,5G
CDR000411,+917738142266,+919893763161,2025-03-12,10:22:18,1711,STD,33.35,Bangalore,4G
CDR000412,+919107449220,+918710931379,2025-01-05,13:53:21,1443,ISD,20.53,Pune,VoLTE
CDR000413,+919320037946,+918797601504,2025-03-01,08:05:10,1284,Roaming,57.94,Bangalore,5G
CDR000414,+917626493971,+918393799120,2025-02-08,02:16:27,118,Local,5.01,Bangalore,VoLTE
CDR000415,+917144962178,+919621315262,2025-03-21,14:11:57,898,Local,25.69,Mumbai-East,5G
CDR000416,+919495760765,+919944316876,2025-02-02,21:28:55,341,Roaming,14.34,Mumbai-East,5G
CDR000417,+917579814099,+917828105993,2025-02-11,04:31:13,3271,Local,74.23,Chennai-North,VoLTE
CDR000418,+919057231435,+919571397645,2025-02-06,22:18:00,2297,Local,104.51,Hyderabad,4G
CDR000419,+919047944383,+919807668147,2025-01-15,02:07:24,3460,Roaming,84.7,Kolkata-South,VoLTE
CDR000420,+919961231912,+917820448337,2025-01-23,06:30:13,2077,Local,37.5,Hyderabad,VoLTE
CDR000421,+918927064028,+917522966531,2025-02-10,04:55:01,3461,STD,44.96,Chennai-North,5G
CDR000422,+917025762297,+918774614497,2025-02-02,23:26:23,2233,Local,85.62,Delhi-West,5G
CDR000423,+918911209619,+919310237795,2025-03-30,17:18:09,949,STD,29.53,Chennai-North,5G
CDR000424,+917390095135,+917817889390,2025-02-02,23:03:04,1259,Roaming,46.45,Mumbai-East,VoLTE
CDR000425,+919133263450,+918993004785,2025-01-03,12:56:57,1572,Roaming,21.86,Hyderabad,5G
CDR000426,+918158944382,+917106870785,2025-03-16,18:42:36,2439,STD,71.36,Delhi-West,5G
CDR000427,+917709152458,+917209929518,2025-03-26,03:59:14,414,Roaming,19.4,Hyderabad,4G
CDR000428,+917253328858,+919090471718,2025-03-23,21:03:19,3030,STD,58.99,Bangalore,5G
CDR000429,+917114614595,+919260664572,2025-02-02,14:12:00,3276,Roaming,34.39,Hyderabad,5G
CDR000430,+919704618952,+917206837998,2025-03-02,06:15:53,512,ISD,15.84,Delhi-West,VoLTE
CDR000431,+919105717915,+917227790878,2025-01-23,02:25:27,1224,STD,37.99,Kolkata-South,4G
CDR000432,+918938244209,+919010636973,2025-01-09,08:45:56,1518,ISD,29.87,Chennai-North,VoLTE
CDR000433,+919536960778,+917796801281,2025-03-19,01:00:47,1587,Roaming,49.69,Bangalore,5G
CDR000434,+919821580107,+917064330059,2025-01-28,04:44:23,212,Local,8.01,Delhi-West,4G
CDR000435,+919618202029,+917474683740,2025-03-24,02:52:38,69,Local,2.86,Mumbai-East,4G
CDR000436,+919763079479,+918369634922,2025-01-19,01:43:23,3223,STD,122.33,Chennai-North,5G
CDR000437,+919409457220,+917526140177,2025-01-17,06:13:33,987,Local,42.52,Chennai-North,5G
CDR000438,+917839523880,+917662837838,2025-01-08,13:54:33,443,ISD,11.82,Hyderabad,VoLTE
CDR000439,+917548281800,+917472071218,2025-01-18,10:20:58,1155,ISD,21.73,Bangalore,4G
CDR000440,+918866520057,+917623843213,2025-01-31,08:49:40,131,Local,5.18,Mumbai-East,VoLTE
CDR000441,+917027155204,+919112789563,2025-03-05,03:37:34,1222,STD,44.61,Bangalore,4G
CDR000442,+918231076047,+918165496287,2025-03-02,04:57:08,1059,ISD,13.54,Bangalore,VoLTE
CDR000443,+918555996332,+919373308584,2025-03-02,16:35:23,3069,ISD,109.47,Kolkata-South,VoLTE
CDR000444,+918730280974,+917885453134,2025-03-18,18:53:45,776,STD,30.7,Bangalore,5G
CDR000445,+919227621876,+917908756479,2025-02-21,12:35:52,86,STD,1.32,Delhi-West,5G
CDR000446,+918681999222,+919853886974,2025-03-18,23:28:12,1201,ISD,42.43,Chennai-North,VoLTE
CDR000447,+919203802242,+918398458734,2025-01-25,03:54:15,2287,Roaming,31.99,Delhi-West,4G
CDR000448,+918636890184,+917027409684,2025-03-18,20:40:36,2941,STD,116.28,Chennai-North,4G
CDR000449,+918555656268,+919428172615,2025-03-16,21:15:03,770,ISD,11.48,Chennai-North,4G
CDR000450,+917856102859,+919353054446,2025-03-25,09:08:51,226,ISD,4.77,Delhi-West,VoLTE
CDR000451,+919189449245,+919652240793,2025-02-24,02:28:32,2493,STD,73.11,Delhi-West,5G
CDR000452,+919794886018,+918667031432,2025-01-28,15:16:21,3562,Local,164.26,Pune,5G
CDR000453,+918031904083,+919888280857,2025-03-14,21:12:02,819,Roaming,13.09,Pune,4G
CDR000454,+918039750694,+919622964050,2025-03-03,09:08:12,2136,Roaming,41.96,Mumbai-East,VoLTE
CDR000455,+919341489788,+918606807944,2025-02-04,10:19:39,1343,Local,29.81,Pune,VoLTE
CDR000456,+917035817415,+919975531696,2025-01-06,20:06:35,2543,Local,65.54,Chennai-North,5G
CDR000457,+918941035829,+918564647441,2025-03-07,02:48:30,2977,Local,113.86,Hyderabad,VoLTE
CDR000458,+919567093231,+918948524115,2025-01-17,07:06:38,228,Roaming,5.83,Bangalore,4G
CDR000459,+919158676942,+918606784750,2025-02-11,08:04:41,3275,STD,133.24,Pune,VoLTE
CDR000460,+918151047851,+917130473473,2025-01-02,17:00:59,2729,STD,75.92,Bangalore,4G
CDR000461,+917405608208,+919817185931,2025-02-18,20:51:15,80,Local,1.58,Hyderabad,4G
CDR000462,+918969190987,+917948015015,2025-03-20,03:16:22,1793,STD,25.1,Chennai-North,4G
CDR000463,+919666164158,+919205668662,2025-01-30,02:10:47,802,STD,29.69,Mumbai-East,4G
CDR000464,+919759424987,+918931408323,2025-01-06,19:05:49,1960,STD,78.45,Chennai-North,4G
CDR000465,+917680577355,+917695899371,2025-01-12,17:13:50,1294,ISD,34.59,Chennai-North,5G
CDR000466,+918588999081,+918837778690,2025-02-03,13:22:26,1684,ISD,54.88,Kolkata-South,VoLTE
CDR000467,+917055469581,+919790061100,2025-03-05,12:38:08,3518,Roaming,56.75,Hyderabad,5G
CDR000468,+918303131666,+917140051350,2025-02-10,17:50:09,340,Local,9.77,Kolkata-South,VoLTE
CDR000469,+918234294204,+917139255074,2025-02-01,05:18:24,310,Roaming,10.12,Delhi-West,4G
CDR000470,+917941254128,+917548365607,2025-02-23,20:41:02,58,Roaming,0.62,Kolkata-South,VoLTE
CDR000471,+919681232474,+917809808318,2025-03-24,00:27:04,785,Roaming,9.44,Hyderabad,VoLTE
CDR000472,+918101515148,+918681773666,2025-01-11,00:48:37,3514,STD,41.33,Pune,4G
CDR000473,+918369123384,+917529529951,2025-01-08,07:58:53,2943,STD,134.09,Bangalore,4G
CDR000474,+917781507244,+917187400197,2025-01-10,01:02:19,2574,Roaming,39.88,Kolkata-South,VoLTE
CDR000475,+918563368922,+917161699719,2025-01-19,22:01:19,454,ISD,13.46,Bangalore,4G
CDR000476,+917415504809,+919095348221,2025-02-20,13:45:18,839,STD,25.46,Mumbai-East,VoLTE
CDR000477,+919735153794,+917807661207,2025-03-01,01:04:17,3461,Local,51.79,Mumbai-East,VoLTE
CDR000478,+919008974513,+917321026455,2025-01-21,05:38:15,1578,Roaming,48.72,Bangalore,5G
CDR000479,+917076417010,+919467799105,2025-01-16,15:55:15,2970,ISD,44.59,Bangalore,5G
CDR000480,+917754636466,+917407348224,2025-02-15,08:29:05,1862,STD,91.58,Hyderabad,VoLTE
CDR000481,+919600057337,+918038233607,2025-03-27,17:24:49,229,Roaming,6.44,Hyderabad,VoLTE
CDR000482,+918381807626,+918516588769,2025-01-18,05:32:34,2820,ISD,50.54,Bangalore,5G
CDR000483,+917068895620,+919981529701,2025-03-16,13:39:52,1221,STD,48.77,Delhi-West,5G
CDR000484,+918615509099,+919438345818,2025-03-22,22:42:17,363,STD,17.27,Delhi-West,VoLTE
CDR000485,+919461056995,+917118421882,2025-02-01,04:20:09,1144,Local,32.72,Bangalore,VoLTE
CDR000486,+917666836969,+919240757907,2025-02-24,09:23:34,2956,ISD,79.19,Chennai-North,4G
CDR000487,+918332949988,+919193776197,2025-01-29,19:43:43,2786,ISD,138.05,Bangalore,5G
CDR000488,+917472681420,+919872530189,2025-03-30,22:39:52,378,Local,16.42,Bangalore,4G
CDR000489,+918807154979,+919170238581,2025-02-27,22:44:29,3133,Local,81.27,Delhi-West,VoLTE
CDR000490,+919208562054,+919002102335,2025-01-31,19:06:09,42,Local,1.59,Delhi-West,VoLTE
CDR000491,+917857794348,+919540459937,2025-02-11,14:31:34,3411,Local,130.06,Bangalore,VoLTE
CDR000492,+919228311392,+919601636456,2025-03-31,23:53:34,565,Local,7.01,Hyderabad,VoLTE
CDR000493,+917011702929,+918074912958,2025-02-19,11:49:04,1514,ISD,54.39,Bangalore,5G
CDR000494,+917992816089,+919954436452,2025-01-05,11:22:45,852,Roaming,11.28,Mumbai-East,4G
CDR000495,+917036761877,+917317069749,2025-03-31,09:21:03,2758,ISD,88.21,Chennai-North,4G
CDR000496,+918344413280,+917920519712,2025-03-21,20:39:59,1108,Roaming,40.92,Delhi-West,5G
CDR000497,+919287837719,+917382514373,2025-03-24,02:03:50,3101,Roaming,146.78,Chennai-North,VoLTE
CDR000498,+919998636076,+918642404676,2025-01-04,03:44:56,3169,Roaming,156.65,Pune,4G
CDR000499,+918273297870,+917607198749,2025-02-18,07:13:00,349,STD,6.33,Delhi-West,5G
CDR000500,+917821821756,+918578832325,2025-03-23,06:40:59,2778,Roaming,77.65,Kolkata-South,VoLTE
CDR000501,+918137582271,+919751820779,2025-03-31,22:46:20,2730,STD,60.97,Kolkata-South,4G
CDR000502,+917228021154,+918310732018,2025-01-01,10:51:45,1628,Local,37.67,Hyderabad,5G
CDR000503,+918315701392,+917094388854,2025-01-05,23:53:51,3573,Roaming,114.59,Bangalore,4G
